filename,expiry_date,freshness_class
valid\HONEY0054.png,2025-07-08,expiring_soon
valid\HONEY0058.png,2025-07-30,fresh
valid\HONEY0061.png,2025-09-01,fresh
valid\HONEY0065.png,2025-07-27,fresh
valid\HONEY0066.png,2025-09-04,fresh
valid\HONEY0090.png,2025-08-05,fresh
valid\HONEY0096.png,2025-06-30,expired
valid\HONEY0100.png,2025-08-24,fresh
valid\HONEY0104.png,2025-08-10,fresh
valid\HONEY0105.png,2025-08-31,fresh
valid\HONEY0110.png,2025-07-05,expired
valid\HONEY0111.png,2025-07-27,fresh
valid\HONEY0127.png,2025-07-02,expired
valid\HONEY0133.png,2025-07-03,expired
valid\HONEY0134.png,2025-08-04,fresh
valid\HONEY0135.png,2025-08-03,fresh
valid\HONEY0141.png,2025-08-24,fresh
valid\HONEY0144.png,2025-07-27,fresh
valid\HONEY0147.png,2025-07-09,expiring_soon
valid\HONEY0151.png,2025-06-29,expired
valid\HONEY0152.png,2025-08-15,fresh
valid\HONEY0156.png,2025-07-10,expiring_soon
valid\HONEY0157.png,2025-07-04,expired
valid\HONEY0161.png,2025-08-17,fresh
valid\HONEY0166.png,2025-08-22,fresh
valid\HONEY0167.png,2025-07-29,fresh
valid\HONEY0169.png,2025-07-12,expiring_soon
valid\HONEY0171.png,2025-07-29,fresh
valid\HONEY0183.png,2025-09-03,fresh
valid\JAM0000.png,2025-07-31,fresh
valid\JAM0014.png,2025-08-12,fresh
valid\JAM0018.png,2025-08-27,fresh
valid\JAM0023.png,2025-08-16,fresh
valid\JAM0025.png,2025-07-25,fresh
valid\JAM0047.png,2025-08-31,fresh
valid\JAM0056.png,2025-07-03,expired
valid\JAM0058.png,2025-07-27,fresh
valid\JAM0063.png,2025-08-10,fresh
valid\JAM0070.png,2025-07-17,expiring_soon
valid\JAM0071.png,2025-08-11,fresh
valid\JAM0073.png,2025-07-11,expiring_soon
valid\JAM0075.png,2025-08-18,fresh
valid\JAM0080.png,2025-07-11,expiring_soon
valid\JAM0082.png,2025-07-17,expiring_soon
valid\JAM0086.png,2025-08-29,fresh
valid\JAM0087.png,2025-07-26,fresh
valid\JAM0089.png,2025-06-29,expired
valid\JAM0093.png,2025-08-01,fresh
valid\JAM0095.png,2025-08-16,fresh
valid\JAM0111.png,2025-09-01,fresh
valid\JAM0134.png,2025-09-01,fresh
valid\JAM0138.png,2025-09-05,fresh
valid\JAM0146.png,2025-07-21,expiring_soon
valid\JAM0156.png,2025-08-04,fresh
valid\JAM0161.png,2025-06-23,expired
valid\JAM0162.png,2025-07-25,fresh
valid\JAM0172.png,2025-07-14,expiring_soon
valid\JAM0175.png,2025-09-04,fresh
valid\JAM0178.png,2025-08-15,fresh
valid\JAM0186.png,2025-06-29,expired
valid\JAM0188.png,2025-07-31,fresh
valid\JAM0193.png,2025-07-25,fresh
valid\JAM0202.png,2025-06-26,expired
valid\JAM0204.png,2025-08-11,fresh
valid\JAM0227.png,2025-08-28,fresh
valid\JAM0232.png,2025-07-14,expiring_soon
valid\JAM0234.png,2025-07-18,expiring_soon
valid\JAM0235.png,2025-06-25,expired
valid\JAM0239.png,2025-08-03,fresh
valid\JUICE0000.png,2025-08-31,fresh
valid\JUICE0005.png,2025-06-23,expired
valid\JUICE0006.png,2025-08-25,fresh
valid\JUICE0034.png,2025-07-19,expiring_soon
valid\JUICE0039.png,2025-08-07,fresh
valid\JUICE0046.png,2025-08-08,fresh
valid\JUICE0051.png,2025-07-01,expired
valid\JUICE0061.png,2025-07-12,expiring_soon
valid\JUICE0066.png,2025-07-23,expiring_soon
valid\JUICE0075.png,2025-07-02,expired
valid\JUICE0076.png,2025-08-04,fresh
valid\JUICE0099.png,2025-08-23,fresh
valid\JUICE0114.png,2025-07-19,expiring_soon
valid\JUICE0115.png,2025-08-15,fresh
valid\JUICE0120.png,2025-08-22,fresh
valid\JUICE0133.png,2025-08-18,fresh
valid\JUICE0136.png,2025-07-23,expiring_soon
valid\JUICE0141.png,2025-06-24,expired
valid\JUICE0144.png,2025-07-07,expired
valid\JUICE0146.png,2025-08-05,fresh
valid\JUICE0153.png,2025-08-22,fresh
valid\JUICE0154.png,2025-07-29,fresh
valid\JUICE0158.png,2025-07-02,expired
valid\JUICE0181.png,2025-08-15,fresh
valid\JUICE0184.png,2025-07-05,expired
valid\JUICE0186.png,2025-07-05,expired
valid\JUICE0195.png,2025-07-16,expiring_soon
valid\JUICE0196.png,2025-08-06,fresh
valid\JUICE0201.png,2025-07-03,expired
valid\JUICE0209.png,2025-08-24,fresh
valid\JUICE0235.png,2025-07-01,expired
valid\JUICE0248.png,2025-07-12,expiring_soon
valid\JUICE0254.png,2025-07-26,fresh
valid\JUICE0256.png,2025-08-29,fresh
valid\JUICE0267.png,2025-08-06,fresh
valid\JUICE0268.png,2025-07-16,expiring_soon
valid\JUICE0273.png,2025-08-31,fresh
valid\JUICE0274.png,2025-08-19,fresh
valid\JUICE0275.png,2025-07-21,expiring_soon
valid\JUICE0296.png,2025-09-01,fresh
valid\MILK0000.png,2025-07-30,fresh
valid\MILK0005.png,2025-08-24,fresh
valid\MILK0007.png,2025-08-31,fresh
valid\MILK0008.png,2025-08-28,fresh
valid\MILK0010.png,2025-08-21,fresh
valid\MILK0012.png,2025-06-28,expired
valid\MILK0017.png,2025-07-08,expiring_soon
valid\MILK0022.png,2025-08-18,fresh
valid\MILK0024.png,2025-07-18,expiring_soon
valid\MILK0026.png,2025-08-10,fresh
valid\MILK0028.png,2025-08-05,fresh
valid\MILK0029.png,2025-07-10,expiring_soon
valid\MILK0045.png,2025-08-27,fresh
valid\MILK0051.png,2025-09-04,fresh
valid\MILK0052.png,2025-06-26,expired
valid\MILK0053.png,2025-07-08,expiring_soon
valid\MILK0054.png,2025-07-01,expired
valid\MILK0058.png,2025-07-17,expiring_soon
valid\MILK0061.png,2025-09-03,fresh
valid\MILK0065.png,2025-09-05,fresh
valid\MILK0071.png,2025-08-01,fresh
valid\MILK0077.png,2025-07-11,expiring_soon
valid\MILK0078.png,2025-07-13,expiring_soon
valid\MILK0080.png,2025-07-19,expiring_soon
valid\MILK0091.png,2025-08-01,fresh
valid\MILK0092.png,2025-08-08,fresh
valid\MILK0093.png,2025-08-24,fresh
valid\MILK0101.png,2025-08-20,fresh
valid\MILK0108.png,2025-08-29,fresh
valid\MILK0114.png,2025-08-08,fresh
valid\MILK0126.png,2025-08-21,fresh
valid\MILK0127.png,2025-08-08,fresh
valid\MILK0129.png,2025-08-20,fresh
valid\MILK0131.png,2025-08-31,fresh
valid\MILK0132.png,2025-07-10,expiring_soon
valid\MILK0139.png,2025-08-17,fresh
valid\MILK0141.png,2025-06-29,expired
valid\MILK0150.png,2025-07-27,fresh
valid\MILK0152.png,2025-07-27,fresh
valid\MILK0158.png,2025-06-30,expired
valid\NUTS0009.png,2025-08-02,fresh
valid\NUTS0013.png,2025-06-24,expired
valid\NUTS0017.png,2025-08-17,fresh
valid\NUTS0023.png,2025-08-10,fresh
valid\NUTS0028.png,2025-07-14,expiring_soon
valid\NUTS0030.png,2025-08-14,fresh
valid\NUTS0035.png,2025-08-09,fresh
valid\NUTS0036.png,2025-07-27,fresh
valid\NUTS0042.png,2025-07-10,expiring_soon
valid\NUTS0044.png,2025-06-23,expired
valid\NUTS0048.png,2025-07-26,fresh
valid\NUTS0052.png,2025-06-25,expired
valid\NUTS0053.png,2025-08-17,fresh
valid\NUTS0064.png,2025-07-19,expiring_soon
valid\NUTS0069.png,2025-07-21,expiring_soon
valid\NUTS0070.png,2025-09-02,fresh
valid\NUTS0073.png,2025-08-21,fresh
valid\NUTS0077.png,2025-07-13,expiring_soon
valid\NUTS0078.png,2025-07-28,fresh
valid\NUTS0080.png,2025-08-14,fresh
valid\NUTS0083.png,2025-06-26,expired
valid\NUTS0086.png,2025-08-10,fresh
valid\NUTS0090.png,2025-08-24,fresh
valid\NUTS0097.png,2025-07-15,expiring_soon
valid\NUTS0107.png,2025-07-03,expired
valid\NUTS0112.png,2025-08-22,fresh
valid\NUTS0117.png,2025-08-09,fresh
valid\NUTS0126.png,2025-08-06,fresh
valid\NUTS0131.png,2025-07-22,expiring_soon
valid\NUTS0135.png,2025-06-25,expired
valid\NUTS0137.png,2025-08-01,fresh
valid\NUTS0138.png,2025-07-28,fresh
valid\NUTS0139.png,2025-08-26,fresh
valid\NUTS0150.png,2025-07-03,expired
valid\NUTS0154.png,2025-08-16,fresh
valid\NUTS0156.png,2025-07-22,expiring_soon
valid\NUTS0160.png,2025-08-28,fresh
valid\NUTS0162.png,2025-07-04,expired
valid\NUTS0165.png,2025-06-25,expired
valid\NUTS0166.png,2025-07-13,expiring_soon
valid\OIL0004.png,2025-07-17,expiring_soon
valid\OIL0005.png,2025-08-23,fresh
valid\OIL0009.png,2025-08-19,fresh
valid\OIL0012.png,2025-07-25,fresh
valid\OIL0016.png,2025-08-15,fresh
valid\OIL0017.png,2025-06-23,expired
valid\OIL0024.png,2025-06-29,expired
valid\OIL0030.png,2025-08-15,fresh
valid\OIL0031.png,2025-07-23,expiring_soon
valid\OIL0035.png,2025-09-03,fresh
valid\OIL0036.png,2025-07-21,expiring_soon
valid\OIL0038.png,2025-07-23,expiring_soon
valid\OIL0041.png,2025-08-03,fresh
valid\OIL0042.png,2025-08-21,fresh
valid\OIL0048.png,2025-07-06,expired
valid\OIL0055.png,2025-06-23,expired
valid\OIL0069.png,2025-08-11,fresh
valid\OIL0071.png,2025-07-31,fresh
valid\OIL0073.png,2025-07-05,expired
valid\OIL0076.png,2025-06-23,expired
valid\OIL0078.png,2025-08-09,fresh
valid\OIL0082.png,2025-08-05,fresh
valid\OIL0086.png,2025-08-12,fresh
valid\OIL0089.png,2025-08-09,fresh
valid\OIL0096.png,2025-06-25,expired
valid\OIL0097.png,2025-07-09,expiring_soon
valid\OIL0099.png,2025-09-06,fresh
valid\OIL0102.png,2025-08-06,fresh
valid\OIL0106.png,2025-06-24,expired
valid\OIL0110.png,2025-06-30,expired
valid\OIL0111.png,2025-07-27,fresh
valid\OIL0122.png,2025-07-14,expiring_soon
valid\OIL0124.png,2025-07-29,fresh
valid\OIL0125.png,2025-07-14,expiring_soon
valid\OIL0126.png,2025-07-07,expired
valid\OIL0135.png,2025-07-27,fresh
valid\OIL0136.png,2025-09-04,fresh
valid\OIL0137.png,2025-06-28,expired
valid\OIL0139.png,2025-08-27,fresh
valid\OIL0140.png,2025-07-06,expired
valid\PASTA0004.png,2025-08-05,fresh
valid\PASTA0005.png,2025-07-18,expiring_soon
valid\PASTA0012.png,2025-08-20,fresh
valid\PASTA0021.png,2025-08-14,fresh
valid\PASTA0025.png,2025-07-27,fresh
valid\PASTA0030.png,2025-07-12,expiring_soon
valid\PASTA0041.png,2025-07-28,fresh
valid\PASTA0042.png,2025-07-16,expiring_soon
valid\PASTA0046.png,2025-09-05,fresh
valid\PASTA0049.png,2025-08-04,fresh
valid\PASTA0051.png,2025-07-03,expired
valid\PASTA0055.png,2025-07-28,fresh
valid\PASTA0060.png,2025-07-07,expired
valid\PASTA0063.png,2025-07-12,expiring_soon
valid\PASTA0070.png,2025-09-05,fresh
valid\PASTA0085.png,2025-08-30,fresh
valid\PASTA0091.png,2025-07-01,expired
valid\PASTA0094.png,2025-07-26,fresh
valid\PASTA0095.png,2025-08-15,fresh
valid\PASTA0098.png,2025-07-23,expiring_soon
valid\PASTA0099.png,2025-08-02,fresh
valid\PASTA0101.png,2025-08-21,fresh
valid\PASTA0103.png,2025-07-28,fresh
valid\PASTA0105.png,2025-07-26,fresh
valid\PASTA0110.png,2025-07-03,expired
valid\PASTA0113.png,2025-06-26,expired
valid\PASTA0117.png,2025-06-30,expired
valid\PASTA0118.png,2025-07-13,expiring_soon
valid\PASTA0129.png,2025-09-03,fresh
valid\PASTA0132.png,2025-08-14,fresh
valid\PASTA0137.png,2025-06-24,expired
valid\PASTA0144.png,2025-06-27,expired
valid\PASTA0150.png,2025-07-14,expiring_soon
valid\PASTA0153.png,2025-07-16,expiring_soon
valid\PASTA0156.png,2025-07-30,fresh
valid\PASTA0159.png,2025-08-17,fresh
valid\PASTA0162.png,2025-08-28,fresh
valid\PASTA0163.png,2025-09-05,fresh
valid\PASTA0168.png,2025-07-10,expiring_soon
valid\PASTA0169.png,2025-06-27,expired
valid\RICE0001.png,2025-08-28,fresh
valid\RICE0005.png,2025-07-14,expiring_soon
valid\RICE0009.png,2025-06-23,expired
valid\RICE0015.png,2025-08-15,fresh
valid\RICE0024.png,2025-07-24,fresh
valid\RICE0029.png,2025-07-05,expired
valid\RICE0030.png,2025-07-27,fresh
valid\RICE0033.png,2025-09-03,fresh
valid\RICE0037.png,2025-07-07,expired
valid\RICE0038.png,2025-07-02,expired
valid\RICE0039.png,2025-08-16,fresh
valid\RICE0042.png,2025-06-30,expired
valid\RICE0060.png,2025-07-27,fresh
valid\RICE0064.png,2025-08-04,fresh
valid\RICE0066.png,2025-08-12,fresh
valid\RICE0071.png,2025-08-15,fresh
valid\RICE0072.png,2025-09-06,fresh
valid\RICE0073.png,2025-07-05,expired
valid\RICE0074.png,2025-07-12,expiring_soon
valid\RICE0075.png,2025-08-06,fresh
valid\RICE0077.png,2025-08-30,fresh
valid\RICE0079.png,2025-08-25,fresh
valid\RICE0082.png,2025-07-11,expiring_soon
valid\RICE0083.png,2025-07-19,expiring_soon
valid\RICE0087.png,2025-06-24,expired
valid\RICE0093.png,2025-07-10,expiring_soon
valid\RICE0096.png,2025-08-04,fresh
valid\RICE0104.png,2025-08-11,fresh
valid\RICE0109.png,2025-09-05,fresh
valid\RICE0113.png,2025-08-26,fresh
valid\RICE0115.png,2025-08-15,fresh
valid\RICE0131.png,2025-07-15,expiring_soon
valid\RICE0132.png,2025-07-12,expiring_soon
valid\RICE0134.png,2025-07-04,expired
valid\RICE0137.png,2025-09-06,fresh
valid\RICE0138.png,2025-09-06,fresh
valid\RICE0139.png,2025-08-31,fresh
valid\RICE0146.png,2025-08-07,fresh
valid\RICE0148.png,2025-07-29,fresh
valid\RICE0149.png,2025-07-24,fresh
valid\SODA0001.png,2025-08-29,fresh
valid\SODA0004.png,2025-06-27,expired
valid\SODA0006.png,2025-07-22,expiring_soon
valid\SODA0039.png,2025-07-26,fresh
valid\SODA0041.png,2025-08-30,fresh
valid\SODA0045.png,2025-08-12,fresh
valid\SODA0046.png,2025-07-22,expiring_soon
valid\SODA0047.png,2025-07-04,expired
valid\SODA0055.png,2025-08-11,fresh
valid\SODA0057.png,2025-07-30,fresh
valid\SODA0059.png,2025-07-07,expired
valid\SODA0067.png,2025-07-27,fresh
valid\SODA0072.png,2025-08-15,fresh
valid\SODA0084.png,2025-07-13,expiring_soon
valid\SODA0089.png,2025-07-23,expiring_soon
valid\SODA0092.png,2025-08-20,fresh
valid\SODA0093.png,2025-07-03,expired
valid\SODA0094.png,2025-07-27,fresh
valid\SODA0096.png,2025-06-28,expired
valid\SODA0097.png,2025-08-04,fresh
valid\SODA0100.png,2025-08-22,fresh
valid\SODA0102.png,2025-08-26,fresh
valid\SODA0105.png,2025-08-28,fresh
valid\SODA0107.png,2025-07-02,expired
valid\SODA0108.png,2025-07-31,fresh
valid\SODA0109.png,2025-06-28,expired
valid\SODA0112.png,2025-07-04,expired
valid\SODA0113.png,2025-07-29,fresh
valid\SODA0116.png,2025-08-11,fresh
valid\SODA0121.png,2025-08-25,fresh
valid\SODA0128.png,2025-09-06,fresh
valid\SODA0133.png,2025-07-31,fresh
valid\SODA0146.png,2025-07-05,expired
valid\SODA0151.png,2025-08-13,fresh
valid\SODA0153.png,2025-08-09,fresh
valid\SODA0154.png,2025-07-08,expiring_soon
valid\SODA0161.png,2025-07-30,fresh
valid\SODA0165.png,2025-06-26,expired
valid\SODA0166.png,2025-08-13,fresh
valid\SODA0173.png,2025-07-21,expiring_soon
valid\SPICES0000.png,2025-06-24,expired
valid\SPICES0013.png,2025-07-22,expiring_soon
valid\SPICES0018.png,2025-09-04,fresh
valid\SPICES0022.png,2025-08-10,fresh
valid\SPICES0029.png,2025-07-06,expired
valid\SPICES0034.png,2025-07-27,fresh
valid\SPICES0036.png,2025-07-29,fresh
valid\SPICES0038.png,2025-07-08,expiring_soon
valid\SPICES0039.png,2025-06-25,expired
valid\SPICES0041.png,2025-07-13,expiring_soon
valid\SPICES0047.png,2025-08-21,fresh
valid\SPICES0061.png,2025-08-15,fresh
valid\SPICES0063.png,2025-06-30,expired
valid\SPICES0075.png,2025-07-11,expiring_soon
valid\SPICES0077.png,2025-06-30,expired
valid\SPICES0079.png,2025-08-05,fresh
valid\SPICES0084.png,2025-09-05,fresh
valid\SPICES0092.png,2025-07-17,expiring_soon
valid\SPICES0094.png,2025-07-15,expiring_soon
valid\SPICES0095.png,2025-06-26,expired
valid\SPICES0098.png,2025-06-27,expired
valid\SPICES0100.png,2025-07-18,expiring_soon
valid\SPICES0105.png,2025-08-19,fresh
valid\SPICES0131.png,2025-06-30,expired
valid\SPICES0132.png,2025-09-02,fresh
valid\SPICES0135.png,2025-07-08,expiring_soon
valid\SPICES0143.png,2025-08-08,fresh
valid\SPICES0147.png,2025-09-01,fresh
valid\SPICES0149.png,2025-07-23,expiring_soon
valid\SPICES0155.png,2025-08-07,fresh
valid\SPICES0164.png,2025-07-13,expiring_soon
valid\SPICES0166.png,2025-07-07,expired
valid\SPICES0173.png,2025-07-16,expiring_soon
valid\SPICES0186.png,2025-08-04,fresh
valid\SPICES0187.png,2025-08-01,fresh
valid\SPICES0188.png,2025-08-09,fresh
valid\SPICES0192.png,2025-08-25,fresh
valid\SPICES0195.png,2025-07-12,expiring_soon
valid\SPICES0203.png,2025-06-25,expired
valid\SPICES0206.png,2025-07-14,expiring_soon
valid\SUGAR0001.png,2025-07-22,expiring_soon
valid\SUGAR0004.png,2025-08-15,fresh
valid\SUGAR0010.png,2025-08-02,fresh
valid\SUGAR0011.png,2025-08-02,fresh
valid\SUGAR0014.png,2025-07-15,expiring_soon
valid\SUGAR0015.png,2025-09-04,fresh
valid\SUGAR0018.png,2025-07-29,fresh
valid\SUGAR0020.png,2025-08-28,fresh
valid\SUGAR0022.png,2025-07-21,expiring_soon
valid\SUGAR0023.png,2025-08-01,fresh
valid\SUGAR0030.png,2025-07-06,expired
valid\SUGAR0032.png,2025-06-28,expired
valid\SUGAR0037.png,2025-07-10,expiring_soon
valid\SUGAR0039.png,2025-07-13,expiring_soon
valid\SUGAR0040.png,2025-06-29,expired
valid\SUGAR0045.png,2025-09-06,fresh
valid\SUGAR0046.png,2025-08-01,fresh
valid\SUGAR0049.png,2025-09-03,fresh
valid\SUGAR0056.png,2025-07-01,expired
valid\SUGAR0060.png,2025-06-23,expired
valid\SUGAR0061.png,2025-07-14,expiring_soon
valid\SUGAR0062.png,2025-07-16,expiring_soon
valid\SUGAR0063.png,2025-09-03,fresh
valid\SUGAR0067.png,2025-07-25,fresh
valid\SUGAR0068.png,2025-09-05,fresh
valid\SUGAR0069.png,2025-07-20,expiring_soon
valid\SUGAR0070.png,2025-07-26,fresh
valid\SUGAR0075.png,2025-07-31,fresh
valid\SUGAR0078.png,2025-08-26,fresh
valid\SUGAR0082.png,2025-07-28,fresh
valid\SUGAR0084.png,2025-07-02,expired
valid\SUGAR0086.png,2025-07-01,expired
valid\SUGAR0090.png,2025-06-28,expired
valid\SUGAR0091.png,2025-08-30,fresh
valid\SUGAR0099.png,2025-08-31,fresh
valid\SUGAR0104.png,2025-08-11,fresh
valid\SUGAR0108.png,2025-08-23,fresh
valid\SUGAR0112.png,2025-06-28,expired
valid\SUGAR0113.png,2025-08-28,fresh
valid\SUGAR0115.png,2025-07-01,expired
valid\TEA0010.png,2025-08-03,fresh
valid\TEA0020.png,2025-07-14,expiring_soon
valid\TEA0036.png,2025-08-23,fresh
valid\TEA0041.png,2025-08-04,fresh
valid\TEA0044.png,2025-07-30,fresh
valid\TEA0054.png,2025-07-22,expiring_soon
valid\TEA0059.png,2025-08-10,fresh
valid\TEA0078.png,2025-09-05,fresh
valid\TEA0090.png,2025-07-23,expiring_soon
valid\TEA0105.png,2025-08-20,fresh
valid\TEA0107.png,2025-06-26,expired
valid\TEA0109.png,2025-08-01,fresh
valid\TEA0116.png,2025-08-22,fresh
valid\TEA0119.png,2025-07-25,fresh
valid\TEA0151.png,2025-07-17,expiring_soon
valid\TEA0153.png,2025-07-29,fresh
valid\TEA0162.png,2025-07-18,expiring_soon
valid\TEA0172.png,2025-07-26,fresh
valid\TEA0175.png,2025-08-17,fresh
valid\TEA0176.png,2025-08-30,fresh
valid\TEA0183.png,2025-08-03,fresh
valid\TEA0185.png,2025-08-21,fresh
valid\TEA0192.png,2025-09-05,fresh
valid\TEA0193.png,2025-07-18,expiring_soon
valid\TEA0200.png,2025-08-11,fresh
valid\TEA0206.png,2025-08-18,fresh
valid\TEA0216.png,2025-07-29,fresh
valid\TEA0223.png,2025-06-25,expired
valid\TEA0228.png,2025-08-25,fresh
valid\TEA0235.png,2025-08-13,fresh
valid\TEA0236.png,2025-07-06,expired
valid\TEA0239.png,2025-08-21,fresh
valid\TEA0246.png,2025-08-01,fresh
valid\TEA0250.png,2025-07-08,expiring_soon
valid\TEA0251.png,2025-07-23,expiring_soon
valid\TEA0258.png,2025-07-01,expired
valid\TEA0266.png,2025-08-21,fresh
valid\TEA0271.png,2025-07-28,fresh
valid\TEA0274.png,2025-06-23,expired
valid\TEA0282.png,2025-07-08,expiring_soon
valid\TOMATO_SAUCE0004.png,2025-09-04,fresh
valid\TOMATO_SAUCE0011.png,2025-07-08,expiring_soon
valid\TOMATO_SAUCE0019.png,2025-08-13,fresh
valid\TOMATO_SAUCE0020.png,2025-06-24,expired
valid\TOMATO_SAUCE0025.png,2025-08-10,fresh
valid\TOMATO_SAUCE0028.png,2025-07-16,expiring_soon
valid\TOMATO_SAUCE0029.png,2025-08-06,fresh
valid\TOMATO_SAUCE0030.png,2025-06-28,expired
valid\TOMATO_SAUCE0034.png,2025-06-30,expired
valid\TOMATO_SAUCE0043.png,2025-07-20,expiring_soon
valid\TOMATO_SAUCE0054.png,2025-07-19,expiring_soon
valid\TOMATO_SAUCE0056.png,2025-06-26,expired
valid\TOMATO_SAUCE0063.png,2025-07-17,expiring_soon
valid\TOMATO_SAUCE0065.png,2025-07-25,fresh
valid\TOMATO_SAUCE0069.png,2025-07-12,expiring_soon
valid\TOMATO_SAUCE0077.png,2025-07-18,expiring_soon
valid\TOMATO_SAUCE0078.png,2025-06-28,expired
valid\TOMATO_SAUCE0079.png,2025-07-23,expiring_soon
valid\TOMATO_SAUCE0086.png,2025-08-08,fresh
valid\TOMATO_SAUCE0094.png,2025-07-20,expiring_soon
valid\TOMATO_SAUCE0098.png,2025-06-25,expired
valid\TOMATO_SAUCE0100.png,2025-07-12,expiring_soon
valid\TOMATO_SAUCE0111.png,2025-08-08,fresh
valid\TOMATO_SAUCE0115.png,2025-08-26,fresh
valid\TOMATO_SAUCE0117.png,2025-08-28,fresh
valid\TOMATO_SAUCE0119.png,2025-07-07,expired
valid\TOMATO_SAUCE0125.png,2025-08-14,fresh
valid\TOMATO_SAUCE0127.png,2025-07-04,expired
valid\TOMATO_SAUCE0129.png,2025-08-19,fresh
valid\TOMATO_SAUCE0132.png,2025-09-05,fresh
valid\TOMATO_SAUCE0142.png,2025-07-22,expiring_soon
valid\TOMATO_SAUCE0143.png,2025-07-12,expiring_soon
valid\TOMATO_SAUCE0147.png,2025-07-18,expiring_soon
valid\TOMATO_SAUCE0152.png,2025-08-23,fresh
valid\TOMATO_SAUCE0153.png,2025-07-31,fresh
valid\TOMATO_SAUCE0154.png,2025-07-30,fresh
valid\TOMATO_SAUCE0155.png,2025-07-03,expired
valid\TOMATO_SAUCE0161.png,2025-07-17,expiring_soon
valid\TOMATO_SAUCE0162.png,2025-09-04,fresh
valid\TOMATO_SAUCE0164.png,2025-08-10,fresh
valid\VINEGAR0003.png,2025-07-08,expiring_soon
valid\VINEGAR0005.png,2025-07-24,fresh
valid\VINEGAR0007.png,2025-08-12,fresh
valid\VINEGAR0009.png,2025-07-10,expiring_soon
valid\VINEGAR0011.png,2025-08-14,fresh
valid\VINEGAR0019.png,2025-08-09,fresh
valid\VINEGAR0020.png,2025-07-18,expiring_soon
valid\VINEGAR0022.png,2025-08-14,fresh
valid\VINEGAR0026.png,2025-07-17,expiring_soon
valid\VINEGAR0029.png,2025-07-21,expiring_soon
valid\VINEGAR0030.png,2025-09-01,fresh
valid\VINEGAR0035.png,2025-07-15,expiring_soon
valid\VINEGAR0036.png,2025-06-30,expired
valid\VINEGAR0037.png,2025-06-29,expired
valid\VINEGAR0041.png,2025-08-26,fresh
valid\VINEGAR0059.png,2025-08-05,fresh
valid\VINEGAR0062.png,2025-08-17,fresh
valid\VINEGAR0065.png,2025-08-28,fresh
valid\VINEGAR0067.png,2025-08-09,fresh
valid\VINEGAR0072.png,2025-08-14,fresh
valid\VINEGAR0078.png,2025-08-24,fresh
valid\VINEGAR0083.png,2025-06-26,expired
valid\VINEGAR0089.png,2025-07-19,expiring_soon
valid\VINEGAR0091.png,2025-07-23,expiring_soon
valid\VINEGAR0094.png,2025-08-30,fresh
valid\VINEGAR0095.png,2025-08-21,fresh
valid\VINEGAR0098.png,2025-07-28,fresh
valid\VINEGAR0101.png,2025-08-05,fresh
valid\VINEGAR0102.png,2025-07-09,expiring_soon
valid\VINEGAR0113.png,2025-08-05,fresh
valid\VINEGAR0127.png,2025-08-05,fresh
valid\VINEGAR0132.png,2025-08-09,fresh
valid\VINEGAR0135.png,2025-07-02,expired
valid\VINEGAR0136.png,2025-06-30,expired
valid\VINEGAR0138.png,2025-07-04,expired
valid\VINEGAR0143.png,2025-08-11,fresh
valid\VINEGAR0144.png,2025-08-01,fresh
valid\VINEGAR0151.png,2025-08-07,fresh
valid\VINEGAR0155.png,2025-08-06,fresh
valid\VINEGAR0156.png,2025-06-30,expired
valid\WATER0005.png,2025-07-15,expiring_soon
valid\WATER0016.png,2025-08-17,fresh
valid\WATER0025.png,2025-08-02,fresh
valid\WATER0032.png,2025-07-05,expired
valid\WATER0033.png,2025-08-21,fresh
valid\WATER0036.png,2025-08-02,fresh
valid\WATER0044.png,2025-07-03,expired
valid\WATER0046.png,2025-08-07,fresh
valid\WATER0051.png,2025-07-23,expiring_soon
valid\WATER0052.png,2025-08-15,fresh
valid\WATER0064.png,2025-07-12,expiring_soon
valid\WATER0066.png,2025-08-30,fresh
valid\WATER0088.png,2025-07-23,expiring_soon
valid\WATER0092.png,2025-07-27,fresh
valid\WATER0097.png,2025-08-12,fresh
valid\WATER0105.png,2025-08-20,fresh
valid\WATER0110.png,2025-07-27,fresh
valid\WATER0113.png,2025-08-11,fresh
valid\WATER0116.png,2025-08-15,fresh
valid\WATER0125.png,2025-07-07,expired
valid\WATER0140.png,2025-06-24,expired
valid\WATER0142.png,2025-09-05,fresh
valid\WATER0146.png,2025-08-18,fresh
valid\WATER0161.png,2025-08-15,fresh
valid\WATER0162.png,2025-08-28,fresh
valid\WATER0179.png,2025-08-21,fresh
valid\WATER0194.png,2025-06-25,expired
valid\WATER0198.png,2025-09-02,fresh
valid\WATER0202.png,2025-07-25,fresh
valid\WATER0203.png,2025-06-26,expired
